Profile	Rawfilename	yyyy-mm-dd hh:mm	Project	Depth [m]	Sampled volume [L]	LPM (1-2 µm) [# l-1]	LPM (2-4 µm) [# l-1]	LPM (4-8 µm) [# l-1]	LPM (8-16 µm) [# l-1]	LPM (16-32 µm) [# l-1]	LPM (32-64 µm) [# l-1]	LPM (64-128 µm) [# l-1]	LPM (128-256 µm) [# l-1]	LPM (256-512 µm) [# l-1]	LPM (0.512-1.02 mm) [# l-1]	LPM (1.02-2.05 mm) [# l-1]	LPM (2.05-4.1 mm) [# l-1]	LPM (4.1-8.19 mm) [# l-1]	LPM (8.19-16.4 mm) [# l-1]	LPM (>16.4 mm) [# l-1]	LPM biovolume (1-2 µm) [mm3 l-1]	LPM biovolume (2-4 µm) [mm3 l-1]	LPM biovolume (4-8 µm) [mm3 l-1]	LPM biovolume (8-16 µm) [mm3 l-1]	LPM biovolume (16-32 µm) [mm3 l-1]	LPM biovolume (32-64 µm) [mm3 l-1]	LPM biovolume (64-128 µm) [mm3 l-1]	LPM biovolume (128-256 µm) [mm3 l-1]	LPM biovolume (256-512 µm) [mm3 l-1]	LPM biovolume (0.512-1.02 mm) [mm3 l-1]	LPM biovolume (1.02-2.05 mm) [mm3 l-1]	LPM biovolume (2.05-4.1 mm) [mm3 l-1]	LPM biovolume (4.1-8.19 mm) [mm3 l-1]	LPM biovolume (8.19-16.4 mm) [mm3 l-1]	LPM biovolume (>16.4 mm) [mm3 l-1]	chloro fluo [mg chl m-3]	conductivity [ms cm-1]	cpar [%]	depth [m]	fcdom [ppb qse]	in situ density anomaly [kg m-3]	nitrate [umol l-1]	oxygen [umol kg-1]	oxygen [ml l-1]	par [umol m-2 s-1]	potential density anomaly [kg m-3]	potential temperature [degc]	practical salinity [psu]	pressure [db]	qc flag	spar [umol m-2 s-1]	temperature [degc]	extrames01	extrames02	extrames03	extrames04	extrames05	extrames06	extrames07	extrames08	extrames09	extrames10	extrames11	extrames12	extrames13	extrames14	extrames15	extrames16	extrames17	extrames18	extrames19	extrames20
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-10 23:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	184.0	248.93	0.0	0.0	0.0	0.0	0.0	6285.8675129554495	366.41224440605794	49.54003133410999	3.32221909773832	0.20487687301651067	0.024103161531354195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5215798167839495	0.13622034471909852	0.12367061719196568	0.061627226738285426	0.0341359484651511	0.02874386978716028	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-11 00:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	184.0	248.93	0.0	0.0	0.0	0.0	0.0	6128.297111637809	327.2124693688989	42.1644639055156	2.836138673522677	0.16872213071947936	0.008034387177118065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5085051630658366	0.12057095622359726	0.10436253898417104	0.04942560300205247	0.02470105703517512	0.008437316015204295	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-11 01:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	184.0	248.93	0.0	0.0	0.0	0.0	0.0	6099.088097055397	322.6690234202386	40.95528863535934	2.4143333467239785	0.22496284095930583	0.008034387177118065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5060814987994589	0.11863473729547894	0.1020075404872854	0.04365419981923307	0.037052956311173335	0.007509642980680412	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-11 02:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	184.1	248.93	0.0	0.0	0.0	0.0	0.0	6109.621178644598	338.2276141887277	44.691278672719235	3.0169123850078337	0.16470493713092033	0.024103161531354195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5069554979338892	0.12560587918953578	0.11099238547710136	0.057395025511194644	0.024903883810807194	0.02700978937344649	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-11 03:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	184.1	248.93	0.0	0.0	0.0	0.0	0.0	6119.551681195517	327.01964407664804	43.39372514361467	2.8160527055798816	0.10846422689109388	0.004017193588559033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5077794971178371	0.12043646029472918	0.10798993045850909	0.05240697360000252	0.019415415732550817	0.014717421790128457	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-11 04:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	184.1	248.93	0.0	0.0	0.0	0.0	0.0	6061.326477322942	306.58418029164824	39.521150524243765	2.5549351223235446	0.1727393243080384	0.01606877435423613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5029481685692361	0.11224139928297072	0.09737182996588552	0.04804639767946894	0.036079491787680495	0.012701549498996916	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-11 05:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	184.1	248.93	0.0	0.0	0.0	0.0	0.0	6195.271763146266	351.890089583417	45.89241955569839	2.972723255533684	0.22496284095930583	0.02812035511991323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5140624908954404	0.1309361945092579	0.11480743929112712	0.05688465730240287	0.037436018679429084	0.04331429268391532	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-11 06:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	184.1	248.93	0.0	0.0	0.0	0.0	0.0	6164.001928252922	351.5646969027437	46.77218495159281	3.338287872092556	0.1727393243080384	0.01606877435423613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5114678267984133	0.131163256240537	0.11706322735832075	0.061872158332712174	0.027609660360378485	0.014857768326534956	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-11 07:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	184.1	248.93	0.0	0.0	0.0	0.0	0.0	6177.16627164263	366.4604507291206	50.966135058048444	3.5190615835777126	0.18077371148515647	0.02812035511991323	0.0	0.004017193588559033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5125601590499494	0.13720073175320888	0.12814675778371337	0.064170528143713	0.03167246691551023	0.034849761368866555	0.0	0.1832621431488002	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-11 08:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	184.1	248.93	0.0	0.0	0.0	0.0	0.0	6179.59265657012	363.6082432812437	50.50817498895272	3.442734905395091	0.2329972281364239	0.012051580765677097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5127614921838913	0.13644407676181955	0.12496571080426318	0.06189732813955456	0.03762095619794072	0.009735128123854839	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-11 09:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	184.0	248.93	0.0	0.0	0.0	0.0	0.0	6155.943437914273	353.44876069577793	49.644478367412525	3.4025629695095008	0.21692845378218775	0.024103161531354195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5107991607939636	0.1317537841924979	0.12504564018757702	0.06336060047489013	0.039563318751068305	0.02331041168626382	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-11 10:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	183.9	248.93	0.0	0.0	0.0	0.0	0.0	6173.98867151408	347.5274173462419	47.22612782709999	3.1534969670188406	0.20487687301651067	0.012051580765677097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5122964926444062	0.1292791935615716	0.11790711317164428	0.05987107441194543	0.03605528361548328	0.025194509669193628	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-11 11:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	183.8	248.93	0.0	0.0	0.0	0.0	0.0	6137.102799983931	338.8020728718917	43.373639175671876	2.9245169324709757	0.13256738842244808	0.004017193588559033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5092358290088843	0.12556613470864994	0.10770760350668386	0.052597998717507075	0.02499378960225616	0.003168017027210954	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-11 12:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	183.8	248.93	0.0	0.0	0.0	0.0	0.0	6120.780942433616	331.4947977343028	39.77423372032298	2.727674446631583	0.1606877435423613	0.008034387177118065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.507881497016821	0.12174354858482228	0.09778814443473524	0.04847887217054787	0.02432033963981372	0.009354911377402306	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-11 13:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	183.8	248.93	0.0	0.0	0.0	0.0	0.0	6159.864218856706	329.68706061945124	37.78974008757482	2.3139035070100027	0.18880809866227452	0.012051580765677097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5111244938051015	0.1205148716814577	0.091361569647101	0.042937548146222936	0.03208515014113697	0.009150682884951786	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-11 14:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	183.8	248.93	0.0	0.0	0.0	0.0	0.0	6182.673844052545	332.12147993411804	39.83850881773993	2.482625637729482	0.1365845820110071	0.012051580765677097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5130171585973575	0.12141679787538687	0.09883307337026274	0.04415467051528431	0.021004459225683232	0.02177330547995697	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-11 15:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	183.8	248.93	0.0	0.0	0.0	0.0	0.0	6138.087012413128	336.0623468444944	41.963604226087654	2.7437432209858192	0.19282529225083356	0.012051580765677097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.509317495594672	0.1238485785349373	0.10404752391327736	0.05047944346772644	0.030266034709955536	0.010471388575799276	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-11 16:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	183.8	248.93	0.0	0.0	0.0	0.0	0.0	6154.854778451773	337.6732414735066	42.90764471939902	2.791949544048528	0.18479090507371548	0.008034387177118065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5107088275500923	0.12446973181652683	0.10733182176001883	0.050538107499829385	0.02938593466388218	0.016388096898032486	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-11 17:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	183.7	248.93	0.0	0.0	0.0	0.0	0.0	6184.0236210983	327.44948379062384	40.2040734342988	2.8200698991684408	0.08837825894829872	0.024103161531354195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5131291584864378	0.12033223934791944	0.0988783808783635	0.051641195567714744	0.012840607928488176	0.031070161288069345	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-11 18:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	183.7	248.93	0.0	0.0	0.0	0.0	0.0	6050.809464508095	333.5194633029366	42.317117261880846	2.860241835054031	0.18077371148515647	0.024103161531354195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5020755027668187	0.12293337835039564	0.10502125721734104	0.05409569870579293	0.03625538416693763	0.017418328171870816	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-11 19:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	183.7	248.93	0.0	0.0	0.0	0.0	0.0	6222.717229743301	334.9656529948178	41.172217089141526	2.832121479934118	0.18479090507371548	0.012051580765677097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5163398219734066	0.12299671370246881	0.1032041868864468	0.05102107580512143	0.030809491556848603	0.019519637071431402	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-11 20:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	183.5	248.93	0.0	0.0	0.0	0.0	0.0	6171.522114650705	335.3633551600852	41.007512152010605	2.5750210902663397	0.15667054995380228	0.004017193588559033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5120918261804321	0.12356642174061376	0.10175548604755498	0.04665772777666026	0.019090536407464824	0.012045967829556583	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-11 21:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	183.5	248.93	0.0	0.0	0.0	0.0	0.0	6096.211786445989	325.18378660667656	40.846824408468244	2.9124653517052987	0.14461896918812517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5058428323691568	0.11927325927216043	0.10188248260572569	0.05309491544168574	0.022975231466977886	0.0	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-11 22:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	183.5	248.93	0.0	0.0	0.0	0.0	0.0	6076.800707026071	321.7691720564014	38.70967741935484	3.077170288836219	0.14060177559956613	0.008034387177118065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.504232167297621	0.11755320940789524	0.09741112075964686	0.058226872380334874	0.021076394753814384	0.005764258163154236	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-11 23:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	183.4	248.93	0.0	0.0	0.0	0.0	0.0	6161.69605913309	325.80243441931464	39.6255975575463	2.8522074478769133	0.2209456473707468	0.024103161531354195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5112764936545677	0.11924366094510035	0.09889312167504824	0.053718719273715784	0.038579583381735484	0.028624342390065012	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-12 00:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	183.1	248.93	0.0	0.0	0.0	0.0	0.0	6078.536134656329	322.88996906760934	40.71827421363435	3.1253766118989272	0.19282529225083356	0.012051580765677097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5043761671550099	0.11825692994035421	0.10382556230125439	0.05623130381092861	0.028715223779503564	0.013504998662910876	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-12 01:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	183.1	248.93	0.0	0.0	0.0	0.0	0.0	6178.230827943598	330.17715823725547	39.64970071907765	3.0611015144819826	0.16470493713092033	0.008034387177118065	0.004017193588559033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5126484922958015	0.12035851367020232	0.09950934751301194	0.05789827171940254	0.02418208664997154	0.007430881350366873	0.02224814024546267	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-12 02:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	183.1	248.93	0.0	0.0	0.0	0.0	0.0	6064.536215000201	319.9011770377214	39.03105290643956	2.8522074478769133	0.1365845820110071	0.004017193588559033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.503214501638805	0.11726651905110069	0.09682161515809959	0.05430064973552965	0.022095965585627222	0.0038450297004643808	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-12 03:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	183.3	248.93	0.0	0.0	0.0	0.0	0.0	6139.119431165388	348.85309123046636	46.157554332543285	3.7962479411882857	0.1968424858393926	0.012051580765677097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5094031621764983	0.12908993550670667	0.11585303011180853	0.06982944387830367	0.030541500875220985	0.01802517580472793	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-12 04:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	180.6	248.93	0.0	0.0	0.0	0.0	0.0	6122.387819869039	325.8305547744346	40.17193588559032	3.0611015144819826	0.1486361627766842	0.02008596794279516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.508014830218107	0.11945294471634556	0.10094449765440144	0.05515938651508384	0.025033327183822278	0.02649015751687104	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-12 05:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	177.5	248.93	0.0	0.0	0.0	0.0	0.0	6103.26196119391	321.1906961796489	39.56935684730647	3.1534969670188406	0.15265335636524324	0.012051580765677097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5064278317897996	0.117255506123337	0.1001056635911773	0.056941862491144114	0.019734631127921877	0.009453689834213975	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-12 06:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	176.4	248.93	0.0	0.0	0.0	0.0	0.0	6117.036918009078	317.0329008154903	39.32029084481581	2.6513477684489617	0.18077371148515647	0.004017193588559033	0.004017193588559033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5075708306578244	0.11554324480020273	0.09740744157078975	0.04982771919476063	0.02266151728677938	0.003093407680123045	0.031082492927619044	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-12 07:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	176.4	248.93	0.0	0.0	0.0	0.0	0.0	6082.533242276945	318.06531956774995	39.03105290643956	2.9044309645281805	0.18077371148515647	0.008034387177118065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.504707833493209	0.1163789475330379	0.0973102739227092	0.05323062428216489	0.024825141308658018	0.006488187379253205	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-12 08:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	176.6	248.93	0.0	0.0	0.0	0.0	0.0	6112.51757522195	328.04804563531917	42.24079058369823	3.2780299682641707	0.12051580765677097	0.01606877435423613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5071958310292073	0.1206676987686788	0.10662579090826704	0.05877529620679392	0.019668790579171414	0.021621584090688845	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-12 09:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	178.3	248.93	0.0	0.0	0.0	0.0	0.0	6168.509219459285	339.8987667215683	45.37821877636283	3.6476117784116013	0.22496284095930583	0.004017193588559033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5118418264280207	0.12549356494414657	0.11583599034890019	0.06766982952940524	0.03446773511976993	0.0022782112867066498	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-12 10:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	179.6	248.93	0.0	0.0	0.0	0.0	0.0	6080.978588358173	308.59277708592776	38.03880609006548	2.928534126059535	0.24103161531354195	0.02812035511991323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5045788336209648	0.11237483717119337	0.09524024717642461	0.05374627406689452	0.03502878860833235	0.03197907277270394	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-12 11:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	180.1	71.54	0.0	0.0	0.0	0.0	0.0	6212.831982107911	310.28795079675706	37.307799832261665	2.725747833379927	0.2376292982946603	0.013978194017332959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5155195778877805	0.11263884702061892	0.09612432876215685	0.05263124482568314	0.04658707473248845	0.023522743318690868	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_04	HDR20230407-103000_Merged-049	2023-04-07 10:30:00	uvp6_sn000004lp_2023_dyfamed_visutrap_stock	184.9	207.2	0.0	0.0	0.0	0.0	0.0	4228.576254826255	166.73745173745175	17.06081081081081	1.336872586872587	0.111003861003861	0.019305019305019305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35087281488251576	0.058212263507519645	0.04361691712253461	0.023168325366189846	0.01771271514289257	0.022485910673868126	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_04	HDR20230407-103000_Merged-049	2023-04-07 11:30:00	uvp6_sn000004lp_2023_dyfamed_visutrap_stock	184.9	238.7	0.0	0.0	0.0	0.0	0.0	4249.245915374948	167.34813573523252	18.085462924172603	1.3741097612065354	0.14243820695433598	0.012568077084206116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35258791271742146	0.05893045422638794	0.04550229724292291	0.024928311876526422	0.022400641682036655	0.020518877592508332	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_04	HDR20230407-103000_Merged-049	2023-04-07 12:30:00	uvp6_sn000004lp_2023_dyfamed_visutrap_stock	184.9	238.7	0.0	0.0	0.0	0.0	0.0	4211.340594888982	170.41055718475073	19.216589861751153	1.4914118139924593	0.1466275659824047	0.02932551319648094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3494426586894836	0.06030733341299299	0.04947152288698432	0.02883437366528125	0.027891974971636143	0.04010154452232704	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_04	HDR20230407-103000_Merged-049	2023-04-07 13:30:00	uvp6_sn000004lp_2023_dyfamed_visutrap_stock	184.9	238.7	0.0	0.0	0.0	0.0	0.0	4227.871805613741	178.1524926686217	22.249685798072896	1.7553414327607877	0.12149141181399246	0.025136154168412233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3508143620929145	0.06365820397351177	0.05745748538787097	0.031363123911693755	0.02090991001093308	0.025132493007637657	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_04	HDR20230407-103000_Merged-049	2023-04-07 14:30:00	uvp6_sn000004lp_2023_dyfamed_visutrap_stock	184.8	238.7	0.0	0.0	0.0	0.0	0.0	4300.695433598659	186.2002513615417	22.8780896522832	1.9438625890238794	0.1550062840385421	0.012568077084206116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3568570180132995	0.06700134955526958	0.05965325699268527	0.035690911572098374	0.022418578296085713	0.01930095086592528	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_04	HDR20230407-103000_Merged-049	2023-04-07 15:30:00	uvp6_sn000004lp_2023_dyfamed_visutrap_stock	184.9	238.7	0.0	0.0	0.0	0.0	0.0	4278.060326770004	176.43066610808546	21.23586091328027	2.0527859237536656	0.1550062840385421	0.016757436112274822	0.0041893590280687055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35497883415908327	0.06281007549882531	0.055210313677613615	0.03920016189230431	0.027928109049382335	0.014940408855457363	0.12306662616792319	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_04	HDR20230407-103000_Merged-049	2023-04-07 16:30:00	uvp6_sn000004lp_2023_dyfamed_visutrap_stock	184.9	238.7	0.0	0.0	0.0	0.0	0.0	4262.266443234185	171.36154168412233	17.888563049853374	1.6631755341432761	0.14243820695433598	0.016757436112274822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3536683116474425	0.0599264364204496	0.04579209788432023	0.03267160610810464	0.02740342755420068	0.018019704820307902	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_04	HDR20230407-103000_Merged-049	2023-04-07 17:30:00	uvp6_sn000004lp_2023_dyfamed_visutrap_stock	184.5	238.7	0.0	0.0	0.0	0.0	0.0	4257.741935483871	178.68035190615836	17.96816087138668	1.6757436112274822	0.17176372015081692	0.0041893590280687055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3532928834478213	0.06301826583433447	0.0460400023245128	0.0335279215197181	0.026084426094320202	0.014666316264442874	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_04	HDR20230407-103000_Merged-049	2023-04-07 18:30:00	uvp6_sn000004lp_2023_dyfamed_visutrap_stock	184.1	238.7	0.0	0.0	0.0	0.0	0.0	4289.266862170088	177.926267281106	18.87725178047759	1.751152073732719	0.16757436112274823	0.02932551319648094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35590871419055253	0.062447271040513744	0.048499609890995894	0.034027361551909024	0.02616649240583114	0.031015945922207695	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_04	HDR20230407-103000_Merged-049	2023-04-07 19:30:00	uvp6_sn000004lp_2023_dyfamed_visutrap_stock	184.3	238.7	0.0	0.0	0.0	0.0	0.0	4268.248847926267	179.29618768328447	19.995810640971932	1.8391286133221618	0.18014243820695436	0.025136154168412233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3541647111558306	0.06344027059941755	0.05100625973427423	0.03513487452946856	0.03331821561668138	0.03841534578944901	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_04	HDR20230407-103000_Merged-049	2023-04-07 20:30:00	uvp6_sn000004lp_2023_dyfamed_visutrap_stock	184.5	238.7	0.0	0.0	0.0	0.0	0.0	4224.356933389192	169.29199832425638	19.22077922077922	1.7720988688730626	0.1466275659824047	0.016757436112274822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3505227100008014	0.059703333611512296	0.04995329668559405	0.03464848563449364	0.024984758430827526	0.019327367803657465	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_04	HDR20230407-103000_Merged-049	2023-04-07 21:30:00	uvp6_sn000004lp_2023_dyfamed_visutrap_stock	184.7	238.7	0.0	0.0	0.0	0.0	0.0	4240.73732718894	169.66904063678257	16.975282781734396	1.3489736070381233	0.15081692501047342	0.012568077084206116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3518818991309115	0.059821652950848764	0.042326183925326846	0.0262554783300699	0.02791222596418648	0.019423686934629567	0.0	0.0	0.0	0.0																																					
