Profile	Rawfilename	yyyy-mm-dd hh:mm	Project	Depth [m]	Sampled volume [L]	LPM (1-1.26 µm) [# l-1]	LPM (1.26-1.59 µm) [# l-1]	LPM (1.59-2 µm) [# l-1]	LPM (2-2.52 µm) [# l-1]	LPM (2.52-3.17 µm) [# l-1]	LPM (3.17-4 µm) [# l-1]	LPM (4-5.04 µm) [# l-1]	LPM (5.04-6.35 µm) [# l-1]	LPM (6.35-8 µm) [# l-1]	LPM (8-10.1 µm) [# l-1]	LPM (10.1-12.7 µm) [# l-1]	LPM (12.7-16 µm) [# l-1]	LPM (16-20.2 µm) [# l-1]	LPM (20.2-25.4 µm) [# l-1]	LPM (25.4-32 µm) [# l-1]	LPM (32-40.3 µm) [# l-1]	LPM (40.3-50.8 µm) [# l-1]	LPM (50.8-64 µm) [# l-1]	LPM (64-80.6 µm) [# l-1]	LPM (80.6-102 µm) [# l-1]	LPM (102-128 µm) [# l-1]	LPM (128-161 µm) [# l-1]	LPM (161-203 µm) [# l-1]	LPM (203-256 µm) [# l-1]	LPM (256-323 µm) [# l-1]	LPM (323-406 µm) [# l-1]	LPM (406-512 µm) [# l-1]	LPM (512-645 µm) [# l-1]	LPM (645-813 µm) [# l-1]	LPM (0.813-1.02 mm) [# l-1]	LPM (1.02-1.29 mm) [# l-1]	LPM (1.29-1.63 mm) [# l-1]	LPM (1.63-2.05 mm) [# l-1]	LPM (2.05-2.58 mm) [# l-1]	LPM (2.58-3.25 mm) [# l-1]	LPM (3.25-4.1 mm) [# l-1]	LPM (4.1-5.16 mm) [# l-1]	LPM (5.16-6.5 mm) [# l-1]	LPM (6.5-8.19 mm) [# l-1]	LPM (8.19-10.3 mm) [# l-1]	LPM (10.3-13 mm) [# l-1]	LPM (13-16.4 mm) [# l-1]	LPM (16.4-20.6 mm) [# l-1]	LPM (20.6-26 mm) [# l-1]	LPM (>26 mm) [# l-1]	LPM biovolume (1-1.26 µm) [mm3 l-1]	LPM biovolume (1.26-1.59 µm) [mm3 l-1]	LPM biovolume (1.59-2 µm) [mm3 l-1]	LPM biovolume (2-2.52 µm) [mm3 l-1]	LPM biovolume (2.52-3.17 µm) [mm3 l-1]	LPM biovolume (3.17-4 µm) [mm3 l-1]	LPM biovolume (4-5.04 µm) [mm3 l-1]	LPM biovolume (5.04-6.35 µm) [mm3 l-1]	LPM biovolume (6.35-8 µm) [mm3 l-1]	LPM biovolume (8-10.1 µm) [mm3 l-1]	LPM biovolume (10.1-12.7 µm) [mm3 l-1]	LPM biovolume (12.7-16 µm) [mm3 l-1]	LPM biovolume (16-20.2 µm) [mm3 l-1]	LPM biovolume (20.2-25.4 µm) [mm3 l-1]	LPM biovolume (25.4-32 µm) [mm3 l-1]	LPM biovolume (32-40.3 µm) [mm3 l-1]	LPM biovolume (40.3-50.8 µm) [mm3 l-1]	LPM biovolume (50.8-64 µm) [mm3 l-1]	LPM biovolume (64-80.6 µm) [mm3 l-1]	LPM biovolume (80.6-102 µm) [mm3 l-1]	LPM biovolume (102-128 µm) [mm3 l-1]	LPM biovolume (128-161 µm) [mm3 l-1]	LPM biovolume (161-203 µm) [mm3 l-1]	LPM biovolume (203-256 µm) [mm3 l-1]	LPM biovolume (256-323 µm) [mm3 l-1]	LPM biovolume (323-406 µm) [mm3 l-1]	LPM biovolume (406-512 µm) [mm3 l-1]	LPM biovolume (512-645 µm) [mm3 l-1]	LPM biovolume (645-813 µm) [mm3 l-1]	LPM biovolume (0.813-1.02 mm) [mm3 l-1]	LPM biovolume (1.02-1.29 mm) [mm3 l-1]	LPM biovolume (1.29-1.63 mm) [mm3 l-1]	LPM biovolume (1.63-2.05 mm) [mm3 l-1]	LPM biovolume (2.05-2.58 mm) [mm3 l-1]	LPM biovolume (2.58-3.25 mm) [mm3 l-1]	LPM biovolume (3.25-4.1 mm) [mm3 l-1]	LPM biovolume (4.1-5.16 mm) [mm3 l-1]	LPM biovolume (5.16-6.5 mm) [mm3 l-1]	LPM biovolume (6.5-8.19 mm) [mm3 l-1]	LPM biovolume (8.19-10.3 mm) [mm3 l-1]	LPM biovolume (10.3-13 mm) [mm3 l-1]	LPM biovolume (13-16.4 mm) [mm3 l-1]	LPM biovolume (16.4-20.6 mm) [mm3 l-1]	LPM biovolume (20.6-26 mm) [mm3 l-1]	LPM biovolume (>26 mm) [mm3 l-1]	chloro fluo [mg chl m-3]	conductivity [ms cm-1]	cpar [%]	depth [m]	fcdom [ppb qse]	in situ density anomaly [kg m-3]	nitrate [umol l-1]	oxygen [umol kg-1]	oxygen [ml l-1]	par [umol m-2 s-1]	potential density anomaly [kg m-3]	potential temperature [degc]	practical salinity [psu]	pressure [db]	qc flag	spar [umol m-2 s-1]	temperature [degc]	extrames01	extrames02	extrames03	extrames04	extrames05	extrames06	extrames07	extrames08	extrames09	extrames10	extrames11	extrames12	extrames13	extrames14	extrames15	extrames16	extrames17	extrames18	extrames19	extrames20
c2_200_all	HDR20220912-123000_Merged-044	2022-09-13 22:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	225.1	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7290.039266365127	220.7564988319499	21.178985039017846	11.272926089765892	7.733982802326159	4.294448034196531	0.9443809334459964	0.3181072617923356	0.05964511158606293	0.019881703862020976	0.0	0.004970425965505244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6049025591235795	0.059679361012666854	0.011425502663616598	0.009928929776224234	0.011295436205672492	0.012412417922859582	0.00571464970194659	0.003865323759523332	0.0013684095126897237	0.0007582292784100356	0.0	0.0007524678831839193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_200_all	HDR20220912-123000_Merged-044	2022-09-13 23:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	225.0	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7273.790943883891	223.50017396490878	21.949401063671157	11.73517570455788	8.062030916049505	4.647348277747403	1.0089964709975645	0.3330185396888513	0.1342015010686416	0.0447338336895472	0.004970425965505244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6035543288203884	0.06042108675858013	0.011841121746662965	0.010336068431069406	0.01185102379335675	0.013489857812161384	0.006080515382953908	0.004227660762417824	0.003278723576437963	0.0020590782567872184	0.0006028978533950464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_200_all	HDR20220912-123000_Merged-044	2022-09-14 00:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	225.0	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7274.968934837716	221.38277250360355	22.118395546498334	11.501565684179134	8.111735175704558	4.408767831403151	1.1133754162731746	0.4224862070679457	0.24355087230975694	0.03976340772404195	0.004970425965505244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6036520744862973	0.05984866797640793	0.011932289803589263	0.010130310186147653	0.011917388319263868	0.012782776004269938	0.006866559860400155	0.005050626537983375	0.005747889483592051	0.0017739151300096379	0.00036927348953485367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_200_all	HDR20220912-123000_Merged-044	2022-09-14 01:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	225.0	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7303.712908196232	221.64620507977534	21.198866742879865	11.004523087628609	7.793627913912222	4.607584870023361	1.182961379790248	0.5517172821710821	0.1590536308961678	0.13917192703414683	0.034792981758536706	0.0	0.0	0.004970425965505244	0.009940851931010488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6060371512202689	0.059919884397664096	0.011436228317372633	0.009692526686314132	0.011477257747700328	0.013377071887089956	0.007505979549216153	0.0067791934712994155	0.003861290147203217	0.007110592002476121	0.003429831242166824	0.0	0.0	0.003645546417343747	0.01652943264187719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_200_all	HDR20220912-123000_Merged-044	2022-09-14 02:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	225.1	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7257.612207366172	219.43436552512551	20.686912868432824	10.557184750733137	7.1425021124310355	4.27456633033451	1.098464138376659	0.3777523733783985	0.12923107510313633	0.034792981758536706	0.04970425965505244	0.009940851931010488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6022118725227786	0.05932193520032458	0.011160042733154725	0.009298521536463964	0.010419145139253391	0.012447216570700512	0.006503760621689145	0.004541294838489546	0.003097360934469923	0.0018324500892824011	0.004853125386716572	0.001635476261224121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_200_all	HDR20220912-123000_Merged-044	2022-09-14 03:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	225.2	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7286.346239872757	220.58750434912272	21.07957651970774	10.974700531835579	7.117649982603509	4.234802922610468	1.058700730652617	0.36781152144738805	0.11431979720662061	0.019881703862020976	0.004970425965505244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6045961243988102	0.059633675006578	0.011371874394836421	0.009666259676324122	0.010433788772972331	0.01233127944038496	0.00643839156952755	0.004445285343758506	0.0028169245604572858	0.0009294377393198431	0.0003576969569329563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_200_all	HDR20220912-123000_Merged-044	2022-09-14 04:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	225.2	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7295.442119389631	217.7990953824743	19.83697002833143	10.353397286147423	6.7299567572941	3.6532630846463543	0.835031562204881	0.23361002037874645	0.04970425965505244	0.02485212982752622	0.004970425965505244	0.004970425965505244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6053508694140561	0.05887985590611179	0.010701521035084214	0.009119030301532221	0.009822360054007313	0.01068165521112942	0.005147108759634522	0.002975992749735475	0.001111483383246216	0.001281214133125099	0.0004545181208914723	0.000784009034161085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_200_all	HDR20220912-123000_Merged-044	2022-09-14 05:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	225.1	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7272.568219096376	217.1579104329241	19.901585565882996	10.432924101595507	6.943685073810825	3.3997713604055866	0.8996470997564492	0.2833142800337989	0.0894676673790944	0.05467468562055768	0.029822555793031464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6034528712937488	0.058706517824186406	0.010736379409791332	0.009189075661505586	0.010100028712528939	0.00974594194429153	0.005646677951803936	0.0032913207322473907	0.0022355915448819537	0.0027765554176146126	0.002528561370351988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_200_all	HDR20220912-123000_Merged-044	2022-09-14 06:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	225.1	141.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7232.309322033899	213.91242937853107	20.233050847457626	9.378531073446329	6.137005649717515	3.319209039548023	0.6567796610169492	0.2401129943502825	0.05649717514124294	0.04237288135593221	0.02824858757062147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6001123255201555	0.05782913375382055	0.010915196168505231	0.008260390930525411	0.008960097244878893	0.009696365195506018	0.0039611790340752535	0.003062668462483025	0.001243471522094015	0.002171047141100179	0.0027962186135916806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-12 13:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	486.3	102.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6473.45149980522	200.96416049863652	23.802103622906113	13.011297234125438	9.816906895208414	5.726529022204908	1.7822360732372418	0.6427736657576938	0.2337358784573432	0.06817296455005843	0.0292169848071679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5371448953178278	0.0543286958638332	0.01284060581006027	0.011460046442821569	0.014369979453185251	0.016812830218129418	0.011062543150226443	0.00787017541742926	0.005362194949572136	0.0032301564736277482	0.0032523355112621466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-12 14:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	486.5	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6419.548904605831	199.37467655683974	22.895463170605485	11.99758495773676	8.78471623253407	5.468345696049681	1.625840952216664	0.629636018630326	0.15956529239261688	0.07331378299120235	0.017250301880282905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5326722420730161	0.05389899442134684	0.012351497248737835	0.010567192367010928	0.01291603234933397	0.01606820576752467	0.009939351749428244	0.007696825327631258	0.0037331536156856512	0.003658866396822099	0.0016816103919774967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-12 15:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.1	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6386.859582542695	198.91323098154217	21.942383991719854	11.52320165602898	8.711402449542867	5.019837847162325	1.384336725892703	0.5218216318785579	0.1466275659824047	0.051750905640848714	0.012937726410212179	0.008625150940141452	0.004312575470070726	0.004312575470070726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5299597937789118	0.05377424712184901	0.011837336221807894	0.010149366644375702	0.01275276317341381	0.014672969493863977	0.008492879828778738	0.006311536122851946	0.0035675751004376303	0.002618546312575635	0.0011667585588514225	0.0018217575503434804	0.0013391429051980738	0.002540118091702617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-12 16:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.3	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6393.88045540797	201.12558219768846	22.39520441607728	11.661204071071245	9.336725892703123	5.46403312057961	1.8457823011902708	0.6555114714507504	0.13800241504226324	0.04743833017077799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5305423618294133	0.05437233464187131	0.012081620872611713	0.010270915945505946	0.01364942541537202	0.015986889780643686	0.011214943047515608	0.008017696289898676	0.0030416514957706765	0.002101923234968734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-12 17:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.3	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6338.282732447818	199.8102466793169	22.666896670691738	11.69570467483181	8.978782128687252	5.399344488528549	1.6430912540969467	0.6598240469208211	0.1638778678626876	0.09056408487148525	0.021562877350353633	0.004312575470070726	0.008625150940141452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5259290526727387	0.05401674654517189	0.012228191663094004	0.010301303270788511	0.013074949129928617	0.015936397698560947	0.010178817686231556	0.0077301255419607836	0.003944881474240313	0.004114372453447658	0.0020681424788643716	0.000869263206990284	0.002716540124681937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-12 18:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.3	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6339.304812834224	201.76384336725894	22.93427634983612	12.032085561497327	8.67258927031223	5.390719337588408	1.9018457823011903	0.7503881317923063	0.18544074521304124	0.025875452820424357	0.008625150940141452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5260138614122772	0.05454488230846643	0.012372435933092448	0.01059757969229349	0.012718955622242024	0.01594301565997111	0.011774254966141722	0.008907162038031666	0.004464532891381445	0.0012117758613312919	0.0007347288417579503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-12 19:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.3	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6323.9908573400035	200.37950664136622	22.942901500776266	11.88114542004485	9.543729515266516	6.309297912713473	2.095911678454373	0.6468863205106089	0.28894255649473866	0.1466275659824047	0.030188028290495085	0.008625150940141452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5247431616903295	0.05417064040997295	0.01237708897406014	0.01046463514418228	0.014033501323608762	0.018733905488574336	0.012909464500489179	0.007747195781782002	0.006888286313460768	0.006911525319212514	0.0027332597910460035	0.0012520690965440943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-12 20:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.4	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6348.79679144385	201.0177678109367	23.16284284974987	11.829394514404003	8.896843194755908	5.295842677246852	1.5999654993962396	0.866827669484216	0.31050543384509227	0.051750905640848714	0.008625150940141452	0.008625150940141452	0.0	0.004312575470070726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5268014733773596	0.054343188076568086	0.01249574151873628	0.010419054156258437	0.013050359029787465	0.015585952301160033	0.010011179371234294	0.010814763814169537	0.007136986920337465	0.002262165437670729	0.0006612815212485469	0.0017215537118191648	0.0	0.002540118091702617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-12 21:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.4	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6280.084526479213	198.23615663274109	22.882525444195274	11.734517854062446	9.155597722960152	5.382094186648266	1.7724685181990685	0.7072623770915991	0.15525271692254614	0.0819389339313438	0.030188028290495085	0.012937726410212179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5210999643179975	0.05359120669174471	0.012344517687286298	0.010335489011731392	0.0134585949907071	0.01574416526594622	0.011141588358608899	0.008467171282742252	0.003799005707030187	0.0035613722375033266	0.003052325933423028	0.0021140543808946467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-12 22:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.5	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6271.5930653786445	197.2442642746248	21.55856477488356	11.143695014662757	7.982577195100914	5.149215111264447	1.7897188200793515	0.6900120752113162	0.2113161980334656	0.04743833017077799	0.004312575470070726	0.017250301880282905	0.012937726410212179	0.004312575470070726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5203953718785395	0.053323058290954996	0.01163027589874561	0.009815106066267518	0.011734909804187094	0.014924442787045009	0.01117601917299724	0.008475002483643836	0.00503356888965453	0.0021204295333621696	0.0003513201153350126	0.003979761136024635	0.004857669070238987	0.00278251526966429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-12 23:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.5	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6263.041228221494	194.1952734172848	20.32085561497326	10.427807486631016	7.646196308435398	4.2608245644298774	1.164395376919096	0.3708814904260825	0.1466275659824047	0.056063481110919446	0.04743833017077799	0.004312575470070726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5196857696401214	0.05249879342417962	0.010962564519881838	0.00918456906665436	0.011236792595342509	0.01233171308905545	0.0070233162186037435	0.00460457296262073	0.0035169291624219377	0.0028011642324122037	0.004817182106631578	0.000779648405635383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_500_all	HDR20220912-123000_Merged-044	2022-09-13 00:30:00	uvp6_sn000147lp_2022_moose_ge_c2_vig	487.5	231.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6245.441607728136	193.781266172158	21.54993962394342	11.204071071243748	8.176643091254098	4.981024667931689	1.418837329653269	0.552009660169053	0.19406589615318268	0.025875452820424357	0.030188028290495085	0.021562877350353633	0.004312575470070726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.518225413243256	0.05238687061341521	0.011625622857777917	0.009868283885512	0.011984915362160136	0.014423508311849442	0.008580854106145652	0.006681703449767622	0.004550243066183143	0.0012113265972237609	0.0033518197995620327	0.0040464223377072095	0.0012314712714729652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
