datetime_fin,datetime_ini,sequence,track_id,track_speed,trap_speed
2022-09-13 11:01:24.000,2022-09-13 11:01:14.000,20220913-110000,moose22_c2500_20220913-110114-1-7,-96.1206867165329,0.23333333333312112
2022-09-13 11:01:45.500,2022-09-13 11:01:30.000,20220913-110000,moose22_c2500_20220913-110130-1-21,-70.21012050446726,0.12903225806439877
2022-09-13 11:02:00.000,2022-09-13 11:01:57.000,20220913-110000,moose22_c2500_20220913-110157-1-35,7.1806677083608,0.5555555555550502
2022-09-13 11:02:02.000,2022-09-13 11:01:54.000,20220913-110000,moose22_c2500_20220913-110154-1-32,-72.46955384129416,0.16666666666651508
2022-09-13 11:02:05.000,2022-09-13 11:02:02.000,20220913-110000,moose22_c2500_20220913-110202-1-44,17.90997517965511,-0.44444444444404024
2022-09-13 11:02:09.000,2022-09-13 11:02:05.000,20220913-110000,moose22_c2500_20220913-110205-1-51,-60.75118010592178,0.08333333333325754
2022-09-13 11:02:28.000,2022-09-13 11:02:09.000,20220913-110000,moose22_c2500_20220913-110209-1-55,33.65499052793485,0.12280701754374795
2022-09-13 11:02:36.000,2022-09-13 11:02:31.000,20220913-110000,moose22_c2500_20220913-110231-1-72,21.3466525004705,0.13333333333321207
2022-09-13 11:02:41.000,2022-09-13 11:02:35.000,20220913-110000,moose22_c2500_20220913-110235-1-76,-246.09667372436093,0.2777777777775251
2022-09-13 11:02:41.500,2022-09-13 11:02:38.000,20220913-110000,moose22_c2500_20220913-110238-1-82,-4.442876106393179,0.3809523809520345
2022-09-13 11:02:46.000,2022-09-13 11:02:43.000,20220913-110000,moose22_c2500_20220913-110243-1-92,2.2062511406955303,-0.6666666666660603
2022-09-13 11:04:46.000,2022-09-13 11:04:43.000,20220913-110000,moose22_c2500_20220913-110443-1-104,206.43071485955502,0.22222222222202012
2022-09-13 11:05:08.000,2022-09-13 11:05:05.500,20220913-110000,moose22_c2500_20220913-110505-2-108,-8.058787263205195,-0.13333333333321207
2022-09-13 11:05:13.500,2022-09-13 11:05:11.000,20220913-110000,moose22_c2500_20220913-110511-1-112,-31.40444267129325,0.0
2022-09-13 11:05:44.000,2022-09-13 11:05:26.000,20220913-110000,moose22_c2500_20220913-110526-1-119,116.81048839526268,-0.12962962963014332
2022-09-13 11:05:57.000,2022-09-13 11:05:54.000,20220913-110000,moose22_c2500_20220913-110554-1-145,23.844083437470694,-0.22222222222202012
2022-09-13 11:06:04.000,2022-09-13 11:05:58.000,20220913-110000,moose22_c2500_20220913-110558-1-150,8.548255690415433,0.16666666666651508
2022-09-13 11:08:48.000,2022-09-13 11:08:41.000,20220913-110000,moose22_c2500_20220913-110841-1-168,84.42442552909837,-0.14285714285538884
2022-09-13 11:08:55.000,2022-09-13 11:08:50.000,20220913-110000,moose22_c2500_20220913-110850-1-178,151.68200164489582,-0.7333333333338032
2022-09-13 11:13:20.000,2022-09-13 11:13:03.000,20220913-110000,moose22_c2500_20220913-111303-1-194,26.497269006450573,-0.09803921568585097
2022-09-13 11:14:09.000,2022-09-13 11:14:04.000,20220913-110000,moose22_c2500_20220913-111404-1-198,-162.90486654212856,-0.13333333333662267
2022-09-13 11:23:45.000,2022-09-13 11:23:42.000,20220913-110000,moose22_c2500_20220913-112342-1-218,90.735092872061,0.1111111111072205
2022-09-13 11:25:28.000,2022-09-13 11:25:11.000,20220913-110000,moose22_c2500_20220913-112511-1-228,-20.65465967616427,0.07843137254995139
2022-09-13 12:04:35.000,2022-09-13 12:04:32.000,20220913-120000,moose22_c2500_20220913-120432-1-14,-0.339313416177674,-0.444444444445935
2022-09-13 12:16:39.000,2022-09-13 12:16:22.000,20220913-120000,moose22_c2500_20220913-121622-1-50,310.8214087972468,-0.01960784313723707
2022-09-13 12:16:54.000,2022-09-13 12:16:14.000,20220913-120000,moose22_c2500_20220913-121614-1-41,163.95964495176668,0.01666666666665151
2022-09-13 12:23:30.000,2022-09-13 12:23:27.000,20220913-120000,moose22_c2500_20220913-122327-1-118,260.7808989793843,-0.44444444444404024
2022-09-13 12:26:18.500,2022-09-13 12:26:12.500,20220913-120000,moose22_c2500_20220913-122612-2-129,-11.30403826514406,0.05555555555550503
2022-09-13 12:26:41.000,2022-09-13 12:26:37.000,20220913-120000,moose22_c2500_20220913-122637-1-138,-61.16118362345964,0.4166666666662877
2022-09-13 13:01:52.000,2022-09-13 13:01:48.000,20220913-130000,moose22_c2500_20220913-130148-1-11,13.817638094816019,0.0
2022-09-13 13:01:58.000,2022-09-13 13:01:55.000,20220913-130000,moose22_c2500_20220913-130155-1-20,25.09942159834344,0.11111111111101006
2022-09-13 13:02:02.000,2022-09-13 13:01:59.000,20220913-130000,moose22_c2500_20220913-130159-1-26,40.20242236481213,-0.11111111111101006
2022-09-13 13:02:06.500,2022-09-13 13:02:03.000,20220913-130000,moose22_c2500_20220913-130203-1-31,69.59858825253532,0.28571428571402585
2022-09-13 13:02:18.000,2022-09-13 13:02:09.000,20220913-130000,moose22_c2500_20220913-130209-1-37,116.91351699348118,-0.037037037037003354
2022-09-13 13:05:58.000,2022-09-13 13:05:52.000,20220913-130000,moose22_c2500_20220913-130552-1-54,133.08641059493772,-0.11111111111101006
2022-09-13 13:06:17.000,2022-09-13 13:06:12.000,20220913-130000,moose22_c2500_20220913-130612-1-62,-40.82535765460593,-0.26666666666642413
2022-09-13 14:00:12.000,2022-09-13 14:00:08.500,20220913-140000,moose22_c2500_20220913-140008-2-1,188.23492061043308,-0.09523809523800862
2022-09-13 14:00:21.000,2022-09-13 14:00:14.000,20220913-140000,moose22_c2500_20220913-140014-1-7,255.13327063296262,0.2857142857148379
2022-09-13 14:09:00.000,2022-09-13 14:08:55.000,20220913-140000,moose22_c2500_20220913-140855-1-30,-88.25652427531028,-0.19999999999981813
2022-09-13 14:17:35.000,2022-09-13 14:17:32.000,20220913-140000,moose22_c2500_20220913-141732-1-57,-64.880495273271,0.44444444444404024
2022-09-13 14:22:26.500,2022-09-13 14:22:21.000,20220913-140000,moose22_c2500_20220913-142221-1-65,118.01804175360107,-0.3030303030300274
2022-09-13 15:01:38.500,2022-09-13 15:01:36.000,20220913-150000,moose22_c2500_20220913-150136-1-4,-75.90244244327596,0.39999999999963626
2022-09-13 15:03:42.000,2022-09-13 15:03:36.000,20220913-150000,moose22_c2500_20220913-150336-1-9,84.94643394057407,-0.11111111111101006
2022-09-13 15:15:09.000,2022-09-13 15:14:56.000,20220913-150000,moose22_c2500_20220913-151456-1-29,36.06148671204969,0.0
2022-09-13 15:16:17.000,2022-09-13 15:16:14.000,20220913-150000,moose22_c2500_20220913-151614-1-40,-402.20511621478835,0.22222222222202012
2022-09-13 15:16:22.500,2022-09-13 15:16:18.000,20220913-150000,moose22_c2500_20220913-151618-1-46,-45.794232704177425,-0.07407407407400671
2022-09-13 15:16:28.000,2022-09-13 15:16:23.000,20220913-150000,moose22_c2500_20220913-151623-1-53,-123.68310996866605,-0.7333333333326664
2022-09-13 15:17:01.000,2022-09-13 15:16:53.000,20220913-150000,moose22_c2500_20220913-151653-1-57,-54.51295809844552,-0.12499999999988631
2022-09-13 15:28:46.000,2022-09-13 15:28:39.500,20220913-150000,moose22_c2500_20220913-152839-2-87,144.36901019034192,0.3076923076920278
2022-09-13 16:04:02.000,2022-09-13 16:03:56.500,20220913-160000,moose22_c2500_20220913-160356-2-9,123.5083690715039,0.18181818181801646
2022-09-13 16:04:11.000,2022-09-13 16:04:05.000,20220913-160000,moose22_c2500_20220913-160405-1-16,173.0526801266039,0.33333333333303017
2022-09-13 16:10:34.000,2022-09-13 16:10:29.000,20220913-160000,moose22_c2500_20220913-161029-1-25,60.02514760517322,0.5333333333328483
2022-09-13 16:10:57.500,2022-09-13 16:10:45.500,20220913-160000,moose22_c2500_20220913-161045-2-30,67.24461288679676,-0.13888888888876255
2022-09-13 16:11:01.000,2022-09-13 16:10:58.000,20220913-160000,moose22_c2500_20220913-161058-1-39,76.58117292690011,-0.33333333333303017
2022-09-13 16:20:13.000,2022-09-13 16:20:08.000,20220913-160000,moose22_c2500_20220913-162008-1-48,153.93428267329503,0.0
2022-09-13 16:22:01.000,2022-09-13 16:21:57.000,20220913-160000,moose22_c2500_20220913-162157-1-58,-83.18259158410496,0.16666666666651508
2022-09-13 16:22:05.000,2022-09-13 16:22:02.000,20220913-160000,moose22_c2500_20220913-162202-1-64,-82.81278225936464,0.22222222222202012
2022-09-13 16:22:12.000,2022-09-13 16:22:06.000,20220913-160000,moose22_c2500_20220913-162206-1-69,16.057637821460563,0.05555555555550503
2022-09-13 17:19:54.000,2022-09-13 17:19:52.000,20220913-170000,moose22_c2500_20220913-171952-1-34,-63.37374690613457,-0.16666666666651508
2022-09-13 17:20:05.000,2022-09-13 17:19:57.000,20220913-170000,moose22_c2500_20220913-171957-1-38,-25.25657147411845,0.12499999999988631
2022-09-13 17:20:36.000,2022-09-13 17:20:29.500,20220913-170000,moose22_c2500_20220913-172029-2-48,38.83965324913782,0.1538461538460139
2022-09-13 17:23:18.000,2022-09-13 17:23:10.000,20220913-170000,moose22_c2500_20220913-172310-1-59,56.9128426467795,-0.08333333333325754
2022-09-13 17:23:27.000,2022-09-13 17:23:19.500,20220913-170000,moose22_c2500_20220913-172319-2-68,74.47675022412207,0.04444444444440402
2022-09-13 18:14:17.000,2022-09-13 18:14:10.000,20220913-180000,moose22_c2500_20220913-181410-1-22,32.7034488143972,0.19047619047764133
2022-09-13 18:14:23.000,2022-09-13 18:14:20.000,20220913-180000,moose22_c2500_20220913-181420-1-28,34.192885704200485,0.11111111111290484
2022-09-13 18:14:32.000,2022-09-13 18:14:25.000,20220913-180000,moose22_c2500_20220913-181425-1-32,24.20909816271309,-0.2380952380974577
2022-09-13 18:15:28.000,2022-09-13 18:15:08.000,20220913-180000,moose22_c2500_20220913-181508-1-40,-0.4727996104839672,0.06666666666575338
2022-09-13 18:19:53.000,2022-09-13 18:19:51.000,20220913-180000,moose22_c2500_20220913-181951-1-74,1365.9509758332674,0.33333333333587234
2022-09-13 18:22:59.000,2022-09-13 18:22:55.000,20220913-180000,moose22_c2500_20220913-182255-1-82,223.89175386936853,0.08333333333325754
2022-09-13 18:23:15.000,2022-09-13 18:23:01.000,20220913-180000,moose22_c2500_20220913-182301-1-89,232.9715749290987,-0.2380952380954276
2022-09-13 19:02:17.000,2022-09-13 19:02:10.000,20220913-190000,moose22_c2500_20220913-190210-1-5,5.842858288221949,0.23809523809502153
2022-09-13 19:04:43.000,2022-09-13 19:04:31.000,20220913-190000,moose22_c2500_20220913-190431-1-17,12.482859929081807,-0.05555555555550503
2022-09-13 19:06:26.000,2022-09-13 19:06:22.000,20220913-190000,moose22_c2500_20220913-190622-1-23,37.880279102902854,0.33333333333303017
2022-09-13 19:11:36.000,2022-09-13 19:11:13.000,20220913-190000,moose22_c2500_20220913-191113-1-31,97.46132463909795,-0.028985507246350448
2022-09-13 19:11:40.000,2022-09-13 19:11:36.500,20220913-190000,moose22_c2500_20220913-191136-2-58,82.19132101709917,0.47619047619004307
2022-09-13 19:11:44.000,2022-09-13 19:11:41.000,20220913-190000,moose22_c2500_20220913-191141-1-63,72.19521488002788,-0.22222222222202012
2022-09-13 19:12:02.000,2022-09-13 19:12:00.000,20220913-190000,moose22_c2500_20220913-191200-1-72,136.6423132097606,0.33333333333303017
2022-09-13 19:12:10.000,2022-09-13 19:12:03.000,20220913-190000,moose22_c2500_20220913-191203-1-76,222.210708456162,0.04761904761900431
2022-09-13 19:15:46.000,2022-09-13 19:15:41.000,20220913-190000,moose22_c2500_20220913-191541-1-94,-5.919459469577529,-0.19999999999981813
2022-09-13 19:16:21.000,2022-09-13 19:16:18.500,20220913-190000,moose22_c2500_20220913-191618-2-101,34.94934902076335,0.13333333333321207
2022-09-13 19:18:56.000,2022-09-13 19:18:51.500,20220913-190000,moose22_c2500_20220913-191851-2-108,-33.33578104817547,-0.14814814814801341
2022-09-13 19:19:00.000,2022-09-13 19:18:58.000,20220913-190000,moose22_c2500_20220913-191858-1-115,-65.99873343542353,-0.6666666666660603
2022-09-13 19:19:06.000,2022-09-13 19:19:01.000,20220913-190000,moose22_c2500_20220913-191901-1-119,-106.97860556652876,-0.19999999999981813
2022-09-13 19:19:10.000,2022-09-13 19:19:07.000,20220913-190000,moose22_c2500_20220913-191907-1-126,-93.65908892045464,0.11111111111101006
2022-09-13 19:19:27.000,2022-09-13 19:19:24.000,20220913-190000,moose22_c2500_20220913-191924-1-135,-97.6380925074552,-1.4444444444431306
2022-09-13 19:19:34.500,2022-09-13 19:19:27.500,20220913-190000,moose22_c2500_20220913-191927-2-139,-99.250999114979,0.3809523809520345
2022-09-13 19:22:50.500,2022-09-13 19:22:46.000,20220913-190000,moose22_c2500_20220913-192246-1-153,31.918886872038044,0.29629629629602683
2022-09-13 19:25:43.000,2022-09-13 19:25:38.000,20220913-190000,moose22_c2500_20220913-192538-1-166,19.58003106900508,-0.19999999999981813
2022-09-13 19:25:48.500,2022-09-13 19:25:44.000,20220913-190000,moose22_c2500_20220913-192544-1-173,-44.72930774737155,-0.3703703703700335
2022-09-13 20:08:35.000,2022-09-13 20:08:33.000,20220913-200000,moose22_c2500_20220913-200833-1-14,-66.09582297066648,-0.8333333333325754
2022-09-13 20:24:10.000,2022-09-13 20:24:06.000,20220913-200000,moose22_c2500_20220913-202406-1-43,229.58517309529938,0.6666666666660603
2022-09-13 20:28:46.000,2022-09-13 20:28:42.000,20220913-200000,moose22_c2500_20220913-202842-1-56,-134.2353492851974,-0.5833333333328028
2022-09-13 21:14:16.000,2022-09-13 21:14:14.000,20220913-210000,moose22_c2500_20220913-211414-1-15,303.7533856680368,0.16666666666083074
2022-09-13 21:14:25.000,2022-09-13 21:14:22.000,20220913-210000,moose22_c2500_20220913-211422-1-20,-136.5256041012602,0.5555555555569451
2022-09-13 21:28:26.500,2022-09-13 21:28:23.000,20220913-210000,moose22_c2500_20220913-212823-1-43,-22.414560851792285,-0.09523809524125681
2022-09-13 21:28:39.000,2022-09-13 21:28:36.500,20220913-210000,moose22_c2500_20220913-212836-2-53,-21.980441378889946,0.39999999999508873
2022-09-13 21:28:54.000,2022-09-13 21:28:50.000,20220913-210000,moose22_c2500_20220913-212850-1-58,147.9007229070011,-0.16666666666651508
2022-09-13 22:03:17.000,2022-09-13 22:03:14.000,20220913-220000,moose22_c2500_20220913-220314-1-5,-29.84279888679893,-0.11111111111101006
2022-09-13 22:04:10.000,2022-09-13 22:04:06.000,20220913-220000,moose22_c2500_20220913-220406-1-15,477.8473640901903,0.24999999999977263
2022-09-13 22:15:19.000,2022-09-13 22:15:14.000,20220913-220000,moose22_c2500_20220913-221514-1-63,367.2001476036137,-0.3333333333318933
2022-09-13 22:24:13.500,2022-09-13 22:23:52.500,20220913-220000,moose22_c2500_20220913-222352-2-95,-156.91652844960433,0.04761904761900431
2022-09-13 22:28:48.500,2022-09-13 22:28:45.000,20220913-220000,moose22_c2500_20220913-222845-1-139,407.3992925475177,0.09523809523800862
2022-09-13 23:00:47.000,2022-09-13 23:00:43.500,20220913-230000,moose22_c2500_20220913-230043-2-3,74.16151147379195,-0.09523809523800862
2022-09-13 23:02:26.000,2022-09-13 23:02:20.000,20220913-230000,moose22_c2500_20220913-230220-1-10,67.343544982252,0.05555555555550503
2022-09-13 23:02:33.000,2022-09-13 23:02:30.000,20220913-230000,moose22_c2500_20220913-230230-1-20,132.33458090242843,0.33333333333303017
2022-09-13 23:03:50.000,2022-09-13 23:03:48.000,20220913-230000,moose22_c2500_20220913-230348-1-26,-209.7594578840739,1.1666666666656056
2022-09-13 23:08:22.500,2022-09-13 23:08:06.000,20220913-230000,moose22_c2500_20220913-230806-1-41,65.3301796424367,0.12121212121304449
2022-09-13 23:10:04.000,2022-09-13 23:10:01.500,20220913-230000,moose22_c2500_20220913-231001-2-65,237.74998947559482,0.40000000000190994
2022-09-13 23:10:47.000,2022-09-13 23:10:43.000,20220913-230000,moose22_c2500_20220913-231043-1-74,-152.14599641821252,0.08333333332899429
2022-09-13 23:13:17.000,2022-09-13 23:13:13.000,20220913-230000,moose22_c2500_20220913-231313-1-79,11.244423021295693,-0.24999999999977263
2022-09-13 23:13:24.000,2022-09-13 23:13:18.000,20220913-230000,moose22_c2500_20220913-231318-1-87,-4.429189419421681,0.33333333333303017
2022-09-13 23:13:26.000,2022-09-13 23:13:24.000,20220913-230000,moose22_c2500_20220913-231324-1-94,50.75401930028797,8.526512829121202e-12
2022-09-13 23:13:28.000,2022-09-13 23:13:25.000,20220913-230000,moose22_c2500_20220913-231325-1-98,-11.878980736443179,0.11111111111479961
2022-09-13 23:13:39.000,2022-09-13 23:13:31.000,20220913-230000,moose22_c2500_20220913-231331-1-106,-32.48667043428442,-0.12500000000059686
2022-09-13 23:17:32.000,2022-09-13 23:17:28.000,20220913-230000,moose22_c2500_20220913-231728-1-130,146.38581300304008,0.16666666666935726
2022-09-14 00:01:08.000,2022-09-14 00:01:01.000,20220914-000000,moose22_c2500_20220914-000101-1-2,204.59149427105305,0.04761904761900431
2022-09-14 00:01:51.000,2022-09-14 00:01:46.000,20220914-000000,moose22_c2500_20220914-000146-1-11,-74.76772758972571,-0.06666666666660603
2022-09-14 00:02:58.000,2022-09-14 00:02:53.500,20220914-000000,moose22_c2500_20220914-000253-2-22,102.20785301286695,0.07407407407400671
2022-09-14 00:04:43.000,2022-09-14 00:04:41.000,20220914-000000,moose22_c2500_20220914-000441-1-34,-313.6760046070272,0.33333333333303017
2022-09-14 00:05:25.000,2022-09-14 00:05:20.000,20220914-000000,moose22_c2500_20220914-000520-1-38,107.58273279507168,-0.06666666666660603
2022-09-14 00:19:37.000,2022-09-14 00:19:34.500,20220914-000000,moose22_c2500_20220914-001934-2-66,-112.4516139854821,-0.39999999999963626
2022-09-14 00:20:25.000,2022-09-14 00:20:23.000,20220914-000000,moose22_c2500_20220914-002023-1-79,170.16009528056617,-1.666666666667993
2022-09-14 00:20:48.000,2022-09-14 00:20:40.000,20220914-000000,moose22_c2500_20220914-002040-1-90,-379.33618024468916,0.5416666666690162
2022-09-14 00:22:17.000,2022-09-14 00:22:09.000,20220914-000000,moose22_c2500_20220914-002209-1-99,93.87541668779579,0.04166666666591823
2022-09-14 00:22:30.500,2022-09-14 00:22:21.000,20220914-000000,moose22_c2500_20220914-002221-1-112,78.7638538029041,0.10526315789344441
2022-09-14 00:22:34.000,2022-09-14 00:22:31.000,20220914-000000,moose22_c2500_20220914-002231-1-117,77.82777886387453,-0.1111111111072205
2022-09-14 01:02:36.000,2022-09-14 01:02:33.500,20220914-010000,moose22_c2500_20220914-010233-2-14,-310.0016783822408,0.26666666666642413
2022-09-14 01:05:23.000,2022-09-14 01:05:17.000,20220914-010000,moose22_c2500_20220914-010517-1-24,181.2608916081173,-0.7222222222215653
2022-09-14 02:07:13.000,2022-09-14 02:07:10.000,20220914-020000,moose22_c2500_20220914-020710-1-11,-203.67635539465462,-3.7895612573872005e-12
2022-09-14 02:11:47.000,2022-09-14 02:11:43.500,20220914-020000,moose22_c2500_20220914-021143-2-30,113.925770279288,0.28571428571240176
2022-09-14 02:16:40.000,2022-09-14 02:16:33.000,20220914-020000,moose22_c2500_20220914-021633-1-53,315.9881979811682,0.09523809523800862
2022-09-14 02:21:24.000,2022-09-14 02:21:19.000,20220914-020000,moose22_c2500_20220914-022119-1-77,-146.3017224752483,-0.6666666666660603
2022-09-14 02:21:41.000,2022-09-14 02:21:38.000,20220914-020000,moose22_c2500_20220914-022138-1-88,25.19462133125896,0.8888888888880805
2022-09-14 02:23:15.000,2022-09-14 02:23:12.000,20220914-020000,moose22_c2500_20220914-022312-1-93,156.40409872478546,-0.11111111111101006
2022-09-14 02:24:44.000,2022-09-14 02:24:37.000,20220914-020000,moose22_c2500_20220914-022437-1-98,287.4669578966752,0.4285714285710388
2022-09-14 02:25:49.000,2022-09-14 02:25:43.000,20220914-020000,moose22_c2500_20220914-022543-1-106,162.98758603447862,-0.05555555555550503
2022-09-14 02:26:13.000,2022-09-14 02:26:06.000,20220914-020000,moose22_c2500_20220914-022606-1-118,-13.68257029286124,0.09523809523800862
2022-09-14 03:08:17.000,2022-09-14 03:08:03.000,20220914-030000,moose22_c2500_20220914-030803-1-14,-41.92288705372314,-0.11904761904751077
2022-09-14 03:08:45.500,2022-09-14 03:08:26.000,20220914-030000,moose22_c2500_20220914-030826-1-23,130.22349254502626,-0.20512820512801855
2022-09-14 03:14:16.500,2022-09-14 03:14:14.000,20220914-030000,moose22_c2500_20220914-031414-1-43,-68.13416733805886,-0.39999999999963626
2022-09-14 03:14:23.000,2022-09-14 03:14:18.000,20220914-030000,moose22_c2500_20220914-031418-1-47,-26.70748996129907,-0.39999999999963626
2022-09-14 03:15:03.000,2022-09-14 03:14:51.000,20220914-030000,moose22_c2500_20220914-031451-1-54,-19.82853243979943,-0.4722222222217927
2022-09-14 03:15:43.000,2022-09-14 03:15:40.000,20220914-030000,moose22_c2500_20220914-031540-1-64,-370.3422195990906,0.6666666666660603
2022-09-14 03:19:55.000,2022-09-14 03:19:50.000,20220914-030000,moose22_c2500_20220914-031950-1-71,-180.639415065532,0.06666666666660603
2022-09-14 03:20:15.000,2022-09-14 03:20:11.000,20220914-030000,moose22_c2500_20220914-032011-1-77,83.84296051064548,0.916666666665833
2022-09-14 03:20:23.000,2022-09-14 03:20:17.000,20220914-030000,moose22_c2500_20220914-032017-1-83,-14.389419684263984,0.33333333333303017
2022-09-14 03:20:57.000,2022-09-14 03:20:54.000,20220914-030000,moose22_c2500_20220914-032054-1-89,-604.7769147620604,-0.44444444444404024
2022-09-14 03:25:11.500,2022-09-14 03:24:45.500,20220914-030000,moose22_c2500_20220914-032445-2-109,63.61426754402706,-0.07692307692300696
2022-09-14 03:26:51.000,2022-09-14 03:26:47.000,20220914-030000,moose22_c2500_20220914-032647-1-145,150.51173981629748,0.33333333333303017
2022-09-14 04:00:14.000,2022-09-14 04:00:07.500,20220914-040000,moose22_c2500_20220914-040007-2-1,-153.71453689308282,0.9230769230778325
2022-09-14 04:00:53.000,2022-09-14 04:00:50.000,20220914-040000,moose22_c2500_20220914-040050-1-9,-48.65317780371183,0.0
2022-09-14 04:02:20.000,2022-09-14 04:02:12.000,20220914-040000,moose22_c2500_20220914-040212-1-24,86.03603552861622,-0.16666666666651508
2022-09-14 04:04:10.000,2022-09-14 04:04:06.000,20220914-040000,moose22_c2500_20220914-040406-1-41,77.06718227854802,0.9999999999990905
2022-09-14 04:05:08.000,2022-09-14 04:05:05.000,20220914-040000,moose22_c2500_20220914-040505-1-49,105.3799706319988,-0.5555555555550502
2022-09-14 04:05:15.000,2022-09-14 04:05:13.000,20220914-040000,moose22_c2500_20220914-040513-1-54,33.06595725016156,0.33333333333303017
2022-09-14 04:08:07.000,2022-09-14 04:08:03.000,20220914-040000,moose22_c2500_20220914-040803-1-69,-93.70916737314094,1.0000000000019327
2022-09-14 04:08:19.000,2022-09-14 04:08:07.500,20220914-040000,moose22_c2500_20220914-040807-2-74,-125.11395876542895,-0.43478260869525676
2022-09-14 04:08:28.000,2022-09-14 04:08:21.000,20220914-040000,moose22_c2500_20220914-040821-1-90,-203.88489239252903,0.3809523809520345
2022-09-14 04:08:40.000,2022-09-14 04:08:29.000,20220914-040000,moose22_c2500_20220914-040829-1-99,-80.09884308759369,-0.39393939393903565
2022-09-14 04:08:53.000,2022-09-14 04:08:42.500,20220914-040000,moose22_c2500_20220914-040842-2-115,-17.024098890519742,0.44444444444404024
2022-09-14 04:09:34.500,2022-09-14 04:09:21.000,20220914-040000,moose22_c2500_20220914-040921-1-133,30.245793960609326,0.29629629629602683
2022-09-14 04:09:42.000,2022-09-14 04:09:38.000,20220914-040000,moose22_c2500_20220914-040938-1-149,313.4809784377236,0.16666666666225183
2022-09-14 04:11:55.000,2022-09-14 04:11:51.000,20220914-040000,moose22_c2500_20220914-041151-1-159,136.3216643943927,-0.5000000000009663
2022-09-14 04:12:04.000,2022-09-14 04:11:57.000,20220914-040000,moose22_c2500_20220914-041157-1-165,196.2144889273541,0.9523809523808981
2022-09-14 04:15:08.000,2022-09-14 04:15:00.500,20220914-040000,moose22_c2500_20220914-041500-2-184,-27.684477072442835,-0.5777777777772523
2022-09-14 04:16:33.500,2022-09-14 04:16:13.000,20220914-040000,moose22_c2500_20220914-041613-1-200,195.00053585646648,-0.1463414634153329
2022-09-14 04:20:11.000,2022-09-14 04:20:05.000,20220914-040000,moose22_c2500_20220914-042005-1-240,-328.8924043700269,0.0
2022-09-14 04:22:47.000,2022-09-14 04:22:40.000,20220914-040000,moose22_c2500_20220914-042240-1-261,-144.97683773217472,-0.14285714285701293
2022-09-14 04:22:51.000,2022-09-14 04:22:48.000,20220914-040000,moose22_c2500_20220914-042248-1-271,-57.18707082749903,-0.5555555555550502
2022-09-14 04:22:56.000,2022-09-14 04:22:52.000,20220914-040000,moose22_c2500_20220914-042252-1-276,-184.7291804852388,-0.49999999999954525
2022-09-14 04:23:39.000,2022-09-14 04:23:34.500,20220914-040000,moose22_c2500_20220914-042334-2-281,-143.78392812208438,0.9629629629620872
2022-09-14 04:27:04.500,2022-09-14 04:27:01.000,20220914-040000,moose22_c2500_20220914-042701-1-293,-78.29043718306842,-0.19047619047926542
2022-09-14 05:01:56.500,2022-09-14 05:01:54.000,20220914-050000,moose22_c2500_20220914-050154-1-3,106.6156959870879,0.1333333333354858
2022-09-14 05:02:06.500,2022-09-14 05:01:58.000,20220914-050000,moose22_c2500_20220914-050158-1-7,117.24279264146587,0.3921568627447414
2022-09-14 05:02:33.000,2022-09-14 05:02:10.000,20220914-050000,moose22_c2500_20220914-050210-1-17,255.23511460658108,-0.23188405797080358
2022-09-14 05:07:44.000,2022-09-14 05:07:21.000,20220914-050000,moose22_c2500_20220914-050721-1-49,67.33208915450042,0.0
2022-09-14 05:11:06.000,2022-09-14 05:11:00.000,20220914-050000,moose22_c2500_20220914-051100-1-92,16.52901265341843,0.05555555555550503
2022-09-14 05:11:39.000,2022-09-14 05:11:18.000,20220914-050000,moose22_c2500_20220914-051118-1-102,107.31590081828956,0.015873015873001436
2022-09-14 05:22:14.500,2022-09-14 05:22:08.000,20220914-050000,moose22_c2500_20220914-052208-1-139,-298.7526537661522,-0.25641025641002324
2022-09-14 05:22:48.000,2022-09-14 05:22:42.500,20220914-050000,moose22_c2500_20220914-052242-2-151,80.52858319204748,-0.4242424242420384
2022-09-14 05:25:03.000,2022-09-14 05:24:56.000,20220914-050000,moose22_c2500_20220914-052456-1-160,-17.416419662046714,-0.6190476190470561
2022-09-14 05:26:30.000,2022-09-14 05:26:00.000,20220914-050000,moose22_c2500_20220914-052600-1-174,101.92540355082079,0.06666666666660603
2022-09-14 05:26:40.000,2022-09-14 05:26:31.000,20220914-050000,moose22_c2500_20220914-052631-1-209,148.14680456872108,-0.037037037037003354
